0,84.1362,104.505,10,3,0
0,76.2419,134.702,10,3,0
0,-71.0162,138.336,10,3,0
0,117.597,96.0672,10,3,0
0,-188.308,122.04,10,3,0.01
0,-107.193,57.952,10,3,0
0,-63.9582,-77.5405,10,3,0
0,76.0358,-230.103,10,3,0
0,103.676,-203.07,10,3,0.01
0,123.002,-132.754,10,3,0.01
0,250.32,58.5737,10,3,0.01
0,219.379,83.5627,10,3,0.01
0,144.166,142.751,10,3,0
0,-77.33,177.887,10,3,0
0,-102.076,-206.146,10,3,0
0,-167.02,-187.037,10,3,0
0,26.2862,-179.883,10,3,0
0,24.7467,-232.847,10,3,0
0,148.155,-230.794,10,3,0.01
0,119.37,-14.6219,10,3,0
0,269.198,88.9049,10,3,0.01
0,268.726,69.169,10,3,0.01
0,152.612,194.345,10,3,0
0,114.38,206.383,10,3,0
0,19.8092,266.415,10,3,0
0,16.1175,306.233,10,3,0
0,-205.109,157.543,10,3,0.01
0,-247.383,19.8187,10,3,0
0,-167.813,-13.0917,10,3,0
0,-239.607,-115.391,10,3,0
0,-145.256,-44.8572,10,3,0
0,-226.595,-249.81,10,3,0
0,23.1907,-303.562,10,3,0
0,48.0775,-257.339,10,3,0
0,267.558,-72.2009,10,3,0.01
0,-121.038,-208.713,10,3,0
0,-217.853,-147.747,10,3,0
0,34.6187,-9.98904,10,3,0
0,-30.199,-77.5597,10,3,0
0,-135.292,-27.5001,10,3,0
0,-292.975,-69.0062,10,3,0
0,21.2755,-120.194,10,3,0
0,-200.133,105.946,10,3,0.01
0,-26.8429,-323.667,10,3,0
0,68.5493,298.978,10,3,0
0,-134.616,-61.3907,10,3,0
0,-11.6667,-123.033,10,3,0
0,252.241,79.2851,10,3,0.01
0,102.967,263.84,10,3,0
0,-154.278,-61.8728,10,3,0
0,-165.866,-238.648,10,3,0
0,-114.151,-63.9563,10,3,0
0,-48.3471,261.885,10,3,0
0,-260.228,-182.502,10,3,0
0,-144.08,-78.7578,10,3,0
0,-159.467,-146.284,10,3,0
0,-96.1691,-115.873,10,3,0
0,117.21,276.614,10,3,0
0,-152.483,-94.6219,10,3,0
0,229.511,-80.38,10,3,0.01
0,-253.78,-65.3975,10,3,0
0,-25.1012,174.981,10,3,0
0,286.579,60.139,10,3,0.01
0,-183.168,-79.1647,10,3,0
