0,-174.394,9.81216,10,3,0.01
0,-118.084,74.9182,10,3,0.01
0,-171.496,266.167,10,3,0.01
0,-325.059,9.95152,10,3,0.01
0,-250.294,-213.148,10,3,0.01
0,-229.91,-17.1328,10,3,0.01
0,-292.108,243.747,10,3,0.01
0,-445.303,58.9408,10,3,0.01
0,-323.445,-267.053,10,3,0.01
0,-330.874,-250.926,10,3,0.01
0,-300.876,-233.963,10,3,0.01
0,-312.305,-299.063,10,3,0.01
0,-134.703,-194.447,10,3,0.01
0,-20.8939,-77.2124,10,3,0.01
0,144.84,56.0286,10,3,0.01
0,103.564,4.61013,10,3,0.01
0,307.193,277.693,10,3,0.01
0,198.648,178.345,10,3,0.01
0,147.83,141.031,10,3,0.01
0,78.7654,184.602,10,3,0.01
0,86.1259,3.25983,10,3,0.01
0,210.237,-27.3106,10,3,0.01
0,322.569,-109.953,10,3,0.01
0,280.586,73.8487,10,3,0.01
0,237.203,101.19,10,3,0.01
0,206.487,113.116,10,3,0.01
0,206.623,209.098,10,3,0.01
0,5.91925,94.3949,10,3,0.01
0,-9.62566,-91.875,10,3,0.01
0,-5.82667,-124.202,10,3,0.01
0,92.4379,-205.044,10,3,0.01
0,438.317,-137.964,10,3,0.01
0,108.613,282.517,10,3,0.01
0,73.5172,238.674,10,3,0.01
0,-24.3069,165.561,10,3,0.01
0,-28.2308,-237.431,10,3,0.01
0,64.3777,-247.324,10,3,0.01
0,107.41,-156.754,10,3,0.01
0,283.786,-141.625,10,3,0.01
0,552.07,-89.0984,10,3,0.01
0,486.585,43.1096,10,3,0.01
0,-139.363,298.256,10,3,0.01
0,-62.4714,-249.243,10,3,0.01
0,23.926,-333.297,10,3,0.01
0,288.474,-242.64,10,3,0.01
0,267.635,-176.375,10,3,0.01
0,463.831,-206.312,10,3,0.01
0,541.507,-24.721,10,3,0.01
0,-482.154,93.593,10,3,0.01
0,161.919,90.8902,10,3,0.01
0,1.49806,366.486,10,3,0.01
0,369.557,202.221,10,3,0.01
0,-135.95,72.9815,10,3,0.01
0,-228.435,-150.186,10,3,0.01
0,-89.0994,-180.326,10,3,0.01
0,15.3817,159.983,10,3,0.01
0,-5.99033,-436.691,10,3,0.01
0,-38.9361,-295.166,10,3,0.01
0,130.21,-460.949,10,3,0.01
0,-233.125,21.2582,10,3,0.01
0,-445.165,-17.7469,10,3,0.01
0,153.733,73.3044,10,3,0.01
0,110.247,141.019,10,3,0.01
0,190.349,-104.159,10,3,0.01
0,53.8031,-169.572,10,3,0.01
0,-133.39,-112.703,10,3,0.01
0,-480.48,-3.33123,10,3,0.01
0,-199.672,-240.761,10,3,0.01
0,56.4356,-147.63,10,3,0.01
0,-45.1966,-162.265,10,3,0.01
0,472.023,139.127,10,3,0.01
0,-129.942,275.948,10,3,0.01
0,179.029,-291.937,10,3,0.01
0,460.036,204.813,10,3,0.01
0,-5.07096,-24.8502,10,3,0.01
0,102.676,389.394,10,3,0.01
0,223.023,66.9455,10,3,0.01
0,380.324,111.191,10,3,0.01
0,-254.434,207.518,10,3,0.01
0,-181.454,184.069,10,3,0.01
0,209.524,-94.8375,10,3,0.01
0,-266.711,125.482,10,3,0.01
0,369.566,-95.9767,10,3,0.01
0,258.329,-77.6759,10,3,0.01
0,74.0456,-56.5469,10,3,0.01
0,382.859,131.841,10,3,0.01
0,-262.252,106.631,10,3,0.01
0,129.118,368.559,10,3,0.01
0,74.0419,203.689,10,3,0.01
0,31.3213,-14.9661,10,3,0.01
0,-373.311,-157.121,10,3,0.01
0,172.826,198.63,10,3,0.01
0,67.6451,84.4689,10,3,0.01
0,433.529,-189.302,10,3,0.01
0,77.763,269.968,10,3,0.01
0,-6.05214,78.0791,10,3,0.01
0,-209.571,-154.643,10,3,0.01
0,387.944,-91.9449,10,3,0.01
0,229.337,-27.6182,10,3,0.01
0,350.844,-355.584,10,3,0.01
0,155.173,-202.279,10,3,0.01
0,-307.588,-317.326,10,3,0.01
0,18.2688,109.448,10,3,0.01
0,-341.017,12.1893,10,3,0.01
0,-112.145,-291.94,10,3,0.01
0,171.617,-26.1343,10,3,0.01
0,191.021,195.643,10,3,0.01
0,482.486,-137.908,10,3,0.01
0,81.6786,-125.85,10,3,0.01
0,227.052,-279.457,10,3,0.01
0,98.994,-281.803,10,3,0.01
0,-390.42,-85.1286,10,3,0.01
0,-23.2853,41.4286,10,3,0.01
0,184.926,232.269,10,3,0.01
0,161.295,-10.448,10,3,0.01
0,374.774,-191.168,10,3,0.01
0,3.62187,229.095,10,3,0.01
0,-254.504,68.7823,10,3,0.01
0,-148.487,-228.061,10,3,0.01
0,145.624,-157.109,10,3,0.01
0,152.846,-90.954,10,3,0.01
0,47.1498,-342.698,10,3,0.01
0,434.938,21.4186,10,3,0.01
0,262.636,-326.812,10,3,0.01
0,202.253,146.489,10,3,0.01
0,-10.0799,-321.137,10,3,0.01
0,-401.132,-202.711,10,3,0.01
0,-461.515,-8.69141,10,3,0.01
0,-319.583,296.636,10,3,0.01
0,149.287,-364.18,10,3,0.01
0,313.089,-446.959,10,3,0.01
0,317.006,-94.87,10,3,0.01
0,317.91,79.383,10,3,0.01
0,498.278,213.745,10,3,0.01
0,199.134,94.9575,10,3,0.01
0,-198.069,120.711,10,3,0.01
0,477.687,-105.108,10,3,0.01
0,-99.4186,-332.124,10,3,0.01
0,335.184,165.469,10,3,0.01
0,76.1567,-143.281,10,3,0.01
0,229.302,36.1889,10,3,0.01
0,431.709,-155.437,10,3,0.01
0,521.227,80.0569,10,3,0.01
0,207.656,-206.946,10,3,0.01
0,-271.967,346.632,10,3,0.01
0,313.386,-157.835,10,3,0.01
0,191.163,6.17387,10,3,0.01
0,153.508,-57.8544,10,3,0.01
0,275.509,420.559,10,3,0.01
0,540.831,161.238,10,3,0.01
0,73.0805,408.072,10,3,0.01
0,-448.804,-69.2642,10,3,0.01
0,336.443,-392.234,10,3,0.01
0,122.105,211.869,10,3,0.01
0,-4.28251,212.238,10,3,0.01
0,-80.6182,6.24146,10,3,0.01
0,336.913,-223.667,10,3,0.01
0,142.709,-229.882,10,3,0.01
0,466.607,15.0863,10,3,0.01
0,-89.8292,24.0277,10,3,0.01
0,146.353,22.584,10,3,0.01
0,97.4546,-362.374,10,3,0.01
0,-215.687,-313.598,10,3,0.01
0,118.789,176.749,10,3,0.01
0,-85.4185,113.413,10,3,0.01
0,-117.832,7.4912,10,3,0.01
0,31.4117,499.551,10,3,0.01
0,-111.437,-44.3109,10,3,0.01
0,66.312,-75.3232,10,3,0.01
0,5.50323,314.987,10,3,0.01
0,-196.012,172.178,10,3,0.01
0,-174.747,-23.8034,10,3,0.01
0,530.765,-151.785,10,3,0.01
0,-183.942,63.4751,10,3,0.01
0,229.74,4.74662,10,3,0.01
0,46.1311,39.6433,10,3,0.01
0,240.079,-197.714,10,3,0.01
0,130.848,-279.512,10,3,0.01
0,188.38,-338.711,10,3,0.01
0,116.636,-139.336,10,3,0.01
0,-182.102,251.134,10,3,0.01
0,312.485,-125.203,10,3,0.01
0,17.789,330.255,10,3,0.01
0,289.144,7.08083,10,3,0.01
0,448.098,-85.7331,10,3,0.01
0,197.736,263.548,10,3,0.01
0,115.123,440.914,10,3,0.01
0,502.598,-83.4391,10,3,0.01
0,-94.496,-298.433,10,3,0.01
0,-238.928,288.795,10,3,0.01
0,319.811,130.322,10,3,0.01
0,470.742,-72.6033,10,3,0.01
0,-382.566,167.788,10,3,0.01
0,266.937,38.8638,10,3,0.01
0,-191.052,-157.191,10,3,0.01
0,181.646,-42.658,10,3,0.01
0,-221.347,53.4612,10,3,0.01
0,-100.657,-424.923,10,3,0.01
0,16.2533,-69.9516,10,3,0.01
0,268.456,89.0742,10,3,0.01
0,141.728,-107.225,10,3,0.01
0,135.226,-173.368,10,3,0.01
0,20.7618,192.635,10,3,0.01
0,145.596,-249.88,10,3,0.01
0,382.8,-273.943,10,3,0.01
0,94.8309,-396.4,10,3,0.01
0,8.4622,177.193,10,3,0.01
0,87.5989,86.8203,10,3,0.01
0,240.371,150.817,10,3,0.01
0,-147.633,264.39,10,3,0.01
0,-162.889,-128.275,10,3,0.01
0,-29.5212,184.33,10,3,0.01
0,148.653,192.023,10,3,0.01
0,-294.915,169.289,10,3,0.01
0,-112.222,-347.594,10,3,0.01
0,-190.548,44.8044,10,3,0.01
0,299.274,76.371,10,3,0.01
0,-115.772,199.491,10,3,0.01
0,-65.7465,-95.5517,10,3,0.01
0,254.211,335.74,10,3,0.01
0,355.779,-224.015,10,3,0.01
0,134.357,-350.603,10,3,0.01
0,393.817,47.1696,10,3,0.01
0,-344.801,-52.3322,10,3,0.01
0,290.854,-354.978,10,3,0.01
0,-132.02,-343.258,10,3,0.01
0,172.136,-58.476,10,3,0.01
0,-214.887,-136.504,10,3,0.01
0,-232.554,-221.041,10,3,0.01
0,478.176,262.131,10,3,0.01
0,-0.355849,484.726,10,3,0.01
0,182.34,-191.786,10,3,0.01
0,-45.2975,316.934,10,3,0.01
0,230.799,-179.633,10,3,0.01
0,-84.8044,-96.2017,10,3,0.01
0,105.63,-105.153,10,3,0.01
0,264.661,-142.68,10,3,0.01
0,56.8683,101.783,10,3,0.01
0,-366.301,-111.603,10,3,0.01
0,399.362,320.876,10,3,0.01
